N,P,K,temperature,humidity,ph,soil_moisture,label
31,75,18,15.46789263,21.43780702,5.824208308999999,264.74006330979205,kidneybeans
36,68,20,17.06104474,23.77201471,5.86442953,237.54871700969323,kidneybeans
5,65,16,21.32776028,18.48522915,5.866744372,342.6600573334871,kidneybeans
32,79,15,23.90910104,20.74619325,5.706198621,236.65402833523615,kidneybeans
11,78,22,23.89756791,22.74378977,5.940546818,356.38463557330476,kidneybeans
0,55,22,22.98666928,20.57940608,5.916779289,476.64459126664514,kidneybeans
14,59,15,21.35135729,22.91244883,5.779090476,486.6532755518495,kidneybeans
29,68,23,24.1638445,19.27907819,5.82738029,372.0770175940288,kidneybeans
32,68,19,24.62835037,18.18325169,5.514234138,499.3328777687065,kidneybeans
17,64,17,21.02213209,24.93896255,5.662699104,402.45117567727146,kidneybeans
13,69,19,17.30844532,20.01730914,5.86390397,366.16677194357015,kidneybeans
14,67,22,23.82576704,24.75485098,5.624690247999999,248.37024176172778,kidneybeans
9,69,20,19.30607278,23.96362799,5.591560999,420.69662824857767,kidneybeans
20,73,22,16.03768615,22.33195853,5.976312537999999,424.725539973843,kidneybeans
40,78,20,19.18572809,20.83398341,5.669236258,231.06762810519237,kidneybeans
27,72,23,19.92889503,21.79992115,5.961934481,168.9018860736552,kidneybeans
14,67,15,19.56376468,24.67385131,5.690065688,459.04171589039714,kidneybeans
7,56,18,18.31357543,24.32991649,5.698371311,215.60420094475649,kidneybeans
27,65,18,20.10993761,23.22323766,5.59503163,204.89661407529837,kidneybeans
30,63,16,23.60506572,21.90539577,5.5259045260000015,309.88030850421546,kidneybeans
37,70,25,19.73136909,24.89487354,5.819403771,246.14252816656415,kidneybeans
27,63,19,20.93409877,21.1893007,5.562201934,435.52444046499306,kidneybeans
22,60,24,18.78226261,20.24768314,5.630664753,323.98606487100784,kidneybeans
3,72,24,36.51268371,57.92887167,6.03160778,394.9038020420881,pigeonpeas
40,59,23,36.89163721,62.73178224,5.269084669,553.2338678977585,pigeonpeas
33,73,23,29.23540524,59.38967583,5.985792703,320.4130121499608,pigeonpeas
27,57,24,27.33534897,43.35795962,6.09186275,470.7538562946006,pigeonpeas
10,79,18,21.0643684,55.46985938,5.624731337999999,633.7853950586699,pigeonpeas
30,75,25,30.33276599,42.35249879,6.446091759,497.6207319906706,pigeonpeas
40,70,20,31.80130272,45.03186173,5.623490042999999,488.8940360868139,pigeonpeas
38,55,19,33.18184225,38.23184742,5.864623352000001,688.5524113637741,pigeonpeas
35,58,20,29.38538562,63.47742011,5.761702519,269.2358713556853,pigeonpeas
38,61,21,30.27374995,67.38680755,4.696518678,414.6513393910213,pigeonpeas
33,58,24,35.45790488,68.75810535,5.269504214,340.8558929927834,pigeonpeas
16,56,17,33.80020039,40.03262418,7.445444882999999,602.9229523053618,pigeonpeas
31,72,17,28.69180475,49.47225353,5.833031707999999,293.55243150317824,pigeonpeas
16,80,20,31.24021696,56.67369054,7.3393209289999986,392.43939554202154,pigeonpeas
27,72,17,28.98039357,57.23265151,6.347929353,387.53943743710033,pigeonpeas
40,62,19,27.32198928,34.13737127,4.697750704,294.1422708098336,pigeonpeas
18,58,16,21.47607807,38.80023714,4.962661422,617.4390412181219,pigeonpeas
3,68,16,18.31910448,34.69776639,4.964887857,336.3798277273235,pigeonpeas
26,67,24,36.97794384,37.73992903,5.642813116,544.5782905812354,pigeonpeas
16,70,20,24.80467592,40.1242747,5.6093956,390.701767498838,pigeonpeas
24,63,19,19.3479443,55.96805489,4.681576043,672.2163542796153,pigeonpeas
9,76,25,28.88302142,50.12323801,5.70951224,612.9417645034342,pigeonpeas
16,55,19,19.54314136,47.19188279,6.413543781,663.9095020546079,pigeonpeas
28,75,21,24.7741949,50.54621094,6.007508163,362.63144187199293,pigeonpeas
16,71,24,18.33124824,38.40975482,4.946369874,460.4149429932171,pigeonpeas
24,70,21,19.14729038,45.3733757,5.517208078,433.91842093535666,pigeonpeas
38,72,21,28.23416057,49.4421345,5.902103172,641.0255717843247,pigeonpeas
9,66,21,30.11812084,34.13307843,5.719889876,527.6342915821674,pigeonpeas
34,56,17,33.4126864,35.42910045,4.548202098,460.4994511030853,pigeonpeas
1,76,19,24.18553163,46.68746847,6.6695294160000005,605.7031274148211,pigeonpeas
6,69,19,26.88630675,41.69617915,4.7509292180000005,286.2484113799736,pigeonpeas
26,73,21,31.33170829,57.97429171,4.946263888,545.7375528518185,pigeonpeas
27,61,18,33.30711818,67.07780816,5.266227032,340.3767790701442,pigeonpeas
27,71,23,23.45379018,46.48714759,7.10959773,503.6777743618471,pigeonpeas
36,61,21,34.53823889,39.04468913,5.617008201,572.0000801473763,pigeonpeas
17,73,18,19.50112224,34.51086611,5.632353113,682.9450497887871,pigeonpeas
26,72,22,28.76794904,37.57792132,4.674941549,275.6604909299614,pigeonpeas
17,64,16,30.97758716,32.24914235,7.161797643,618.7288592359126,pigeonpeas
14,74,19,18.39759147,36.82639309,6.624966131,281.0667901318005,pigeonpeas
39,60,15,35.09357419,30.98685456,5.004074623999999,372.7641814288332,pigeonpeas
6,66,15,34.93174223,30.40046769,6.3458060110000005,536.0346788776349,pigeonpeas
8,59,18,29.50523036,35.72032498,6.216814453,646.4043828368534,pigeonpeas
2,67,18,34.51934775,47.52980027,5.921666758,419.391863338786,pigeonpeas
1,76,17,28.43430726,52.10010827,6.012719118,488.914614180093,pigeonpeas
16,73,19,18.41645629,34.80541039,4.684079249,551.4918198549959,pigeonpeas
23,75,25,31.07508973,47.19847683,7.077170002000001,274.0866049822998,pigeonpeas
32,70,20,20.89342749,46.24856523,6.208843215,675.9851602473316,pigeonpeas
28,59,22,30.90607799,52.79913039,7.05181629,581.2407974081906,pigeonpeas
5,62,23,27.9348279,66.45457122,4.722222454,482.48236102831225,pigeonpeas
36,67,25,35.95176642,36.52780776,6.418062652000001,446.52715320431247,pigeonpeas
1,66,23,19.54317155,56.92831399,4.803564468,589.631605724978,pigeonpeas
24,73,20,19.63736208,32.31528909,4.608695247,602.139718048865,pigeonpeas
17,67,18,31.2192752,56.46868874,5.611510977000001,420.14897657736157,pigeonpeas
5,55,18,33.50876355,45.70976142,7.322097972000001,410.39979129239447,pigeonpeas
5,56,24,24.80710166,45.01110015,5.023115055,648.7045042051686,pigeonpeas
37,77,17,36.20970524,31.94550613,5.617122801,658.6230565034895,pigeonpeas
13,73,20,30.50420876,35.48885969,5.391560417999999,548.8628915338581,pigeonpeas
6,63,23,26.01630259,49.94704718,5.906596905,540.1546227030768,pigeonpeas
16,77,22,31.48469278,35.6395615,6.574209678,309.68349092658195,pigeonpeas
25,64,20,33.15122581,32.45974539,4.807776748999999,326.9965494823495,pigeonpeas
34,75,24,23.50222822,51.29019509,4.760038038999999,663.3897866619111,pigeonpeas
20,77,23,34.87248659,38.83786012,5.180271502,493.5743723305584,pigeonpeas
35,80,25,28.09269012,44.93322042,4.895927306,681.9394524695605,pigeonpeas
14,75,24,24.54757829,57.3414485,6.436160044,378.3536147515587,pigeonpeas
36,80,21,33.64769646,48.41490082,7.066087261,309.3770738582491,pigeonpeas
7,77,18,20.5591255,60.54880693,6.655918077999999,658.7142543632876,pigeonpeas
29,78,25,19.95991719,59.33157782,5.982854522999999,676.8228843172348,pigeonpeas
30,60,21,28.87667593,62.4901206,5.457871272999999,624.7115846300377,pigeonpeas
20,74,16,36.04353699,43.61444121,4.759490199,538.4589395538593,pigeonpeas
19,57,23,23.6734328,47.2879691,7.342409555,466.10759290475505,pigeonpeas
3,60,19,25.74679443,40.7192594,4.820788186000001,310.57916070525397,pigeonpeas
5,77,19,31.08564994,66.68832981,6.242052013,600.2774969789948,pigeonpeas
5,68,20,18.72987676,61.33186249,5.001038726,461.27331724256015,pigeonpeas
37,73,21,29.50304807,63.46513414,5.560224582999999,652.6674227847897,pigeonpeas
9,59,24,20.43517772,39.37252634,4.747352458,451.08473673865524,pigeonpeas
20,72,15,36.00415838,56.01334416,7.313517308,441.9551609185069,pigeonpeas
31,56,23,31.46846241,35.39454002,5.661826398,595.0428574773659,pigeonpeas
0,70,21,36.30049702,56.03021253,4.672437054,313.7719049591074,pigeonpeas
21,74,15,29.49096726,67.10604388,6.471862118,512.849409951234,pigeonpeas
13,67,18,30.5753044,34.75591197,5.384762927000001,606.6230193000306,pigeonpeas
27,74,20,24.69487673,59.96669215,5.8598134160000015,276.57438790644466,pigeonpeas
29,72,24,23.17409556,36.67847052,6.962386495,548.8642565450659,pigeonpeas
5,68,20,19.04380471,33.10695144,6.12166671,521.0221757490981,pigeonpeas
39,57,19,29.32379604,45.93248374,6.421748487,559.728106281733,pigeonpeas
22,62,16,34.6455408,54.32342534,4.828936119,619.4388184880478,pigeonpeas
18,55,23,21.9989826,56.31006755,6.98571967,449.5407244139997,pigeonpeas
39,77,21,22.99774444,60.24218572,4.603563116,537.6705193341372,pigeonpeas
13,75,20,30.55992394,35.29006485,6.979540061,611.7246791091046,pigeonpeas
27,71,24,31.46417866,48.17631461,7.064973419,559.7050421796207,pigeonpeas
26,64,22,25.95058595,40.58227261,5.16516459,342.97150115871096,pigeonpeas
23,55,16,21.01142393,69.69141302,5.111488821,636.0260044825377,pigeonpeas
4,69,19,19.25100056,47.70351758,5.374358869,496.70806722495445,pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,618.457862300262,pigeonpeas
7,74,17,22.47253208,62.56532471,5.667419697000001,295.0359436862014,pigeonpeas
17,64,18,36.75087487,58.25799145,6.07938452,402.41635921800116,pigeonpeas
35,71,17,29.89286629,66.35375127,6.931924962999999,685.8941655624343,pigeonpeas
11,72,22,29.37735586,44.82294584,6.842744374,586.6750037842432,pigeonpeas
20,60,22,29.65052947,42.89833235,6.876572502999999,642.6513541011951,pigeonpeas
10,71,18,19.54284889,66.34777265,6.151029296,589.4081802587211,pigeonpeas
33,61,24,20.04611791,48.93905624,4.567446499,394.1422749717333,pigeonpeas
3,49,18,27.91095209,64.70930606,3.692863601,48.06123583922896,mothbeans
22,59,23,27.32220619,51.27868781,4.371745575,62.805641823222295,mothbeans
36,58,25,28.66024187,59.3189118,8.399135957999999,64.4343472146444,mothbeans
4,43,18,29.02955344,61.09387478,8.840656256,203.41750327280852,mothbeans
29,54,16,27.78031515,54.65030015,8.153022903,45.637809242290274,mothbeans
32,43,22,31.99928579,54.1077461,5.270749441,198.19994398950814,mothbeans
14,55,15,27.33580911,55.27755933,8.050304395,205.219992207776,mothbeans
5,35,20,28.92952635,53.57014709,9.679240873,177.88348662217754,mothbeans
25,57,24,27.65472156,58.59986279,6.974978386,64.49700180731872,mothbeans
11,53,24,28.52396666,55.77264351,7.39389918,158.50508851020882,mothbeans
40,49,17,31.02215872,45.89239456,6.68727523,128.58538829979875,mothbeans
38,56,25,25.74095321,45.38497051,7.88118645,182.04112846443866,mothbeans
27,43,23,31.70447482,56.85420099,5.875333778,95.33840735174529,mothbeans
24,38,22,24.47876451,58.51663927,8.202706015,56.89049643400104,mothbeans
23,45,21,31.46511256,51.79939437,8.985348193,209.05772707822675,mothbeans
29,57,20,25.60973447,50.7330069,5.87707519,127.90948235734658,mothbeans
31,35,23,30.30260453,47.18283631,7.707595055,184.37531605626805,mothbeans
0,55,25,28.17489437,43.6672299,4.524171562,98.57092543401157,mothbeans
7,45,22,25.50634557,44.8302551,9.926212291,208.60687829348603,mothbeans
17,58,25,31.12896766,43.58788762,6.455592696,48.40243189744786,mothbeans
11,44,17,26.34043268,55.59160391,8.016210782,57.41393737056067,mothbeans
22,49,22,28.23494706,61.5620517,3.71105919,202.2089939729003,mothbeans
9,51,19,27.04453473,49.32609633,5.49091063,108.09381556818785,mothbeans
28,48,15,25.16125354,55.25435777,9.254089438,79.7421754329782,mothbeans
26,50,19,27.3179125,51.66921088,6.005242945,47.599718919449494,mothbeans
36,56,20,25.4123765,49.66474269,7.437078236,44.9590297218804,mothbeans
8,60,18,31.21629982,46.01868196,3.808429173,126.86108177915652,mothbeans
24,37,21,30.573999,58.22686794,5.818219385,163.97393074464216,mothbeans
22,43,24,25.42517036,53.22082660000001,4.52363558,100.15920317168627,mothbeans
36,43,24,27.09400578,43.65305437,3.510404312,82.20994091685202,mothbeans
22,44,24,24.30935081,56.32938343,6.030447288,149.50783578177084,mothbeans
17,43,22,30.06142622,45.90067655,5.498340807999999,80.35033441589391,mothbeans
8,45,15,28.09568993,60.98353839999999,4.61136408,52.54132879364783,mothbeans
7,56,23,26.33908791,40.00933429,5.545219232000001,136.050196026743,mothbeans
36,57,16,28.61409059,57.14218792,8.292875733999999,141.92743357830355,mothbeans
11,45,19,28.70012137,44.359648,3.828031463,92.15060720626467,mothbeans
6,36,22,24.21610338,59.79236306,8.869532817,84.94821049061837,mothbeans
17,57,20,28.50677929,45.20094476,3.793575185,177.18885574046502,mothbeans
4,47,20,25.97948991,64.95585424,4.193189124,200.38098884988594,mothbeans
9,49,16,30.88482722,41.36561835,7.661537347999999,134.31362394944543,mothbeans
25,51,24,25.5042419,61.66852372,9.392694614,172.96263929702286,mothbeans
36,44,21,25.12528913,51.33189406,4.516154055,70.44985234487767,mothbeans
21,38,20,27.10508014,63.56791363,5.794289715,161.8720918449774,mothbeans
37,57,20,31.1006247,44.82069159,7.354286985,195.01070929087615,mothbeans
32,48,18,26.45707778,56.40226277,5.993513566,169.42333122582437,mothbeans
29,44,20,30.04132304,63.56222995,8.620107545,44.79617706164806,mothbeans
25,51,18,27.77799528,54.82130787,9.45949344,115.92811525315142,mothbeans
10,44,24,30.99256944,43.02151392,8.0344125,146.73480892106417,mothbeans
23,35,18,26.4908332,47.36534833,5.414492777,64.69390184072678,mothbeans
9,60,23,31.96987867,57.17377029,6.2760043360000015,169.78386449308664,mothbeans
3,58,21,25.36140526,46.82652785,9.160691747,136.4393052504683,mothbeans
22,42,22,25.54249137,56.96640758,7.887658711,108.92605550029117,mothbeans
12,39,21,28.99319096,62.85948245,8.183844843,193.74615527521533,mothbeans
39,36,22,29.34317422,60.50320928,9.072011412,53.28241743284201,mothbeans
32,41,16,28.63618921,61.39451307,7.702287236,186.33505979485798,mothbeans
30,41,15,24.83206631,44.17085032,5.88509677,122.85417406540166,mothbeans
19,36,22,25.44689075,58.55363573,6.16496284,142.00202236258542,mothbeans
4,46,15,31.01274943,62.40392519,3.504752314,167.9208815457379,mothbeans
21,39,20,27.06179658,52.3003173,7.388007482999999,156.25568754296035,mothbeans
35,57,25,27.0956288,42.26206161,8.340398059,196.27418070346548,mothbeans
22,55,24,28.56800579,57.30636014,8.66077954,170.84423576854974,mothbeans
35,51,17,28.79929247,49.84213387,3.558822825,79.58034504702496,mothbeans
17,56,17,27.94293692,45.41393636,5.9565851,190.62985770115847,mothbeans
28,57,17,30.47757686,61.58245338,9.416003106,160.575091038755,mothbeans
22,36,16,30.58139475,50.77148138,8.18422855,171.0574874874758,mothbeans
11,41,19,26.85911286,41.81420849,5.131779302,92.23560665848964,mothbeans
38,38,18,26.31051759,61.18749126,6.294130312999999,59.83833925085321,mothbeans
23,37,24,28.77833449,44.2252605,7.991902443,52.99292600235357,mothbeans
25,35,20,28.90245417,43.35365671,8.923095695,199.2543141884451,mothbeans
40,45,20,29.37687468,57.69622912,6.878498176,69.89569437722889,mothbeans
23,58,19,24.17093241,58.25204566,5.243634848999999,150.25634305064423,mothbeans
2,56,23,26.65333029,59.79023382,7.550090941,64.40439317894746,mothbeans
3,56,17,28.19912143,53.50567601,8.709291687999999,123.06510006119318,mothbeans
26,51,25,28.76488954,52.62741529,7.792508067999999,134.93912489669646,mothbeans
39,42,20,29.3499706,61.25353851,8.055908857999999,79.47649298208239,mothbeans
27,59,20,28.00937423,52.60950014,4.397698806,60.90996410120863,mothbeans
24,45,19,26.85851927,48.8246387,5.9523849570000005,56.01664621107471,mothbeans
7,40,17,31.2123945,40.92604945,8.532078732999999,129.43294592432125,mothbeans
15,45,23,24.20422636,61.43378674,7.224193642,99.49096179993296,mothbeans
26,52,23,29.98835437,49.60384796,4.931890506,126.12390888335368,mothbeans
20,45,16,29.93964907,54.61813464,4.626212446,97.24088503456282,mothbeans
34,54,24,31.2119298,41.55934359,5.026003659,187.3089518087132,mothbeans
19,51,25,26.80474415,48.23991436,3.5253661,91.23237002611302,mothbeans
29,41,21,31.49398069,62.84916863,8.86979671,170.9899482671486,mothbeans
20,50,22,30.99694676,46.42693735,9.406887533,69.79139649600226,mothbeans
11,40,23,29.61253065,63.04749127,5.80428611,115.59443577698335,mothbeans
15,54,15,29.97604322,57.03184356,8.35495812,95.01982121427628,mothbeans
35,55,22,30.88883074,52.62696801,8.634929739,136.1081420053532,mothbeans
9,59,25,30.39321309,60.16299493,7.699200949,58.45403050056207,mothbeans
40,45,18,30.43683729,55.20522037,5.261285926,41.28136591101979,mothbeans
35,38,19,25.32688786,63.18180319,9.112771682,48.18603413800496,mothbeans
14,58,17,30.53684308,59.96664731,4.605700542,51.184731351376,mothbeans
40,55,18,30.38257873,40.5926071,7.115994051,106.9450135006904,mothbeans
18,36,23,24.01825377,53.76623369,7.214078621,57.139950401181125,mothbeans
35,52,15,28.69841277,61.14754363,9.93509073,175.2605406814226,mothbeans
4,59,22,29.33743412,49.00323081,8.914074888,85.69107722941652,mothbeans
22,51,16,27.96583691,61.34900107,8.639586199,192.33302158209034,mothbeans
33,47,17,24.86803974,48.27531965,8.621514073,168.4869374306213,mothbeans
2,51,17,25.87682261,45.96341933,5.838508699,70.62624004917286,mothbeans
16,51,21,31.01963639,49.97675220000001,3.532008668,48.57796956327523,mothbeans
19,55,20,27.43329405,87.80507732,7.18530147,133.07956789233228,mungbean
8,54,20,28.3340432,80.77275974,7.034214276,71.6481439518811,mungbean
36,55,20,27.01470397,84.34262707,6.635968697999999,135.24862000555254,mungbean
10,56,16,28.17432665,81.04554836,6.828187498999998,62.240575446181225,mungbean
22,56,17,29.87888063,87.32761241,6.89077995,94.60206541277948,mungbean
9,57,24,29.89232778,89.71503316,7.165121108999998,87.82839963590706,mungbean
34,59,23,28.56212158,83.24855855,6.935804256,139.82165013933184,mungbean
31,51,25,27.53592929,85.57019009999998,7.196774236,126.46967624499227,mungbean
0,49,18,29.68361658,87.93598094,6.990095452,83.31785899050946,mungbean
21,39,20,28.14448546,82.1193047,7.064782137999999,102.33009629606913,mungbean
28,35,22,29.53037621,86.73346018,7.156563094,152.88839929438672,mungbean
17,52,17,27.88352946,86.45147631,6.364967184,94.18540165879773,mungbean
24,42,23,28.22471276,82.35916228,6.428054409,91.74910197691683,mungbean
28,46,16,29.008124,84.96089355,6.664187809,99.06583852294712,mungbean
21,38,21,29.75538903,86.45193297,6.637677489,66.8233304271072,mungbean
34,60,25,29.78416743,85.16906976,6.79385576,79.28498857854613,mungbean
19,53,22,27.8640132,80.4513142,6.852884642999999,87.19446252619392,mungbean
31,58,15,27.11026483,84.96771717,7.121571293,120.7150485797177,mungbean
19,35,24,27.11030369,83.64274107,6.883308033,111.43818257631335,mungbean
24,53,17,28.95451232,89.07866095,6.421271178,144.35637758061262,mungbean
13,47,20,29.21780035,87.93724219,6.54450214,88.38224231333643,mungbean
31,53,16,28.7420098,85.81675947,6.452006451,109.2267947619083,mungbean
28,45,23,29.65021184,80.29868321,6.489259136,140.90152280296095,mungbean
31,37,21,27.23924995,86.404241,6.713410626,65.92260748565091,mungbean
33,60,15,28.95172351,81.67085323,6.510840928,139.93105534433525,mungbean
34,45,21,28.18837136,82.60629652,6.2873801170000005,64.7612699046077,mungbean
13,57,25,28.30041493,86.20681554,6.86308576,116.65649868720602,mungbean
33,57,17,27.89636126,88.71782287,6.78415271,144.89459517789697,mungbean
32,57,22,28.6899851,87.50436797,6.769415887999999,93.88438399811415,mungbean
23,59,25,27.826262300000003,88.73100226,6.320768488,140.61454494366177,mungbean
35,41,18,28.70562673,81.59200689,6.705008503999999,152.88197583921595,mungbean
6,48,24,28.6362812,84.61431076,6.790736339,108.98473791420535,mungbean
29,36,25,28.28511547,88.4393979,7.130278657000001,109.30742563858546,mungbean
4,36,22,27.60887393,86.13316408,7.012740397000001,90.93319784824692,mungbean
10,59,22,28.60901145,86.99495766,7.1556850160000005,64.51095464272504,mungbean
14,48,21,29.24598976,84.80084105,6.991242362,128.06288317267385,mungbean
8,50,21,28.62911222,89.11480590000002,6.218923893,116.7559308296669,mungbean
20,40,15,29.57329479,88.07505524,7.199495367999999,95.7296633938603,mungbean
36,43,22,27.82684262,87.16679147,6.3898821660000005,147.10676927113872,mungbean
14,57,15,29.8757015,83.14796296,6.623438282,76.74737588363516,mungbean
11,60,23,27.33684386,88.50229102,7.033012777000001,119.06459167109209,mungbean
10,59,15,29.83040388,89.30428305,6.32400451,149.0125161577266,mungbean
7,60,25,28.2753171,82.76020821,6.397636709,138.15365462920144,mungbean
2,47,15,29.86860065,85.99127934,6.401455706,147.26652958926184,mungbean
20,45,22,29.5888162,89.9939693,6.904587016,133.95669190633015,mungbean
2,39,15,28.07219563,82.9116472,6.478557136,113.36179303036153,mungbean
27,40,24,27.84026517,89.99615558,7.063022095,125.80381444897613,mungbean
35,48,15,27.10818093,87.45126690000002,6.981758362000001,134.24976713693093,mungbean
4,59,25,27.68515114,81.94268594,6.227134139,132.65073915538173,mungbean
1,48,24,29.34594634,85.60472562,6.232836962,149.6656422565426,mungbean
36,43,21,28.36319404,84.8593608,7.140437859,126.12782038638267,mungbean
11,46,24,27.65280218,89.80650642,6.459252023,139.98713421427962,mungbean
34,47,19,27.31372793,85.44815232,6.568795403999999,126.98329492171605,mungbean
21,44,18,27.06909959,86.89934108,7.12851089,116.63384212246964,mungbean
17,58,20,28.06642822,85.91625451,6.42937879,73.34687033210159,mungbean
25,40,21,27.73329078,81.13903037,6.248900919,92.38031045196915,mungbean
2,38,18,27.53632932,89.92908171,6.619891497999999,97.43062105277993,mungbean
9,48,20,29.66461594,84.28187572,6.377568542000001,138.32891956262844,mungbean
37,49,25,29.914544300000006,85.85384444,6.415459592,81.64450747862142,mungbean
36,38,15,28.36363858,87.59810657,6.3206620120000006,145.6525017882791,mungbean
40,58,15,29.46416042,87.60890009,6.978400282000001,88.44180637569276,mungbean
30,44,16,29.73013036,82.89166381,6.442335592999999,118.35948300806422,mungbean
1,59,23,27.46852989,87.17649,7.184398832,90.87074424875074,mungbean
9,48,22,27.77076285,87.09979549,6.402926221,112.93572600289865,mungbean
14,41,17,29.12939524,88.48312598,7.085982325,62.5987770538015,mungbean
35,52,19,27.10606808,89.89593328,6.698574085,66.4793943237977,mungbean
31,48,17,28.88078945,86.94206817,6.594739424,129.4700524491332,mungbean
4,41,20,28.14720892,83.8001509,6.647965508,66.44546571931818,mungbean
30,37,25,29.89129144,80.14487166,7.120032489,133.31986687852455,mungbean
9,35,20,27.41503453,80.98004661,6.91380932,78.33284962384437,mungbean
20,41,20,29.27308605,89.4875022,7.073048264,118.39626873018557,mungbean
37,50,23,29.65296893,88.48587386,6.5304707,138.03483720740704,mungbean
34,35,21,28.44524991,82.67639542,6.684381357,146.3922061418908,mungbean
14,37,15,27.96235681,83.97586797,6.581351374,110.73293159130354,mungbean
23,39,22,29.25649321,81.97952224,6.86483915,84.08856571305162,mungbean
5,45,21,28.36291385,88.00989267,6.487124217000001,88.04547145877784,mungbean
22,37,20,27.62749466,86.49366929,6.605733067999999,73.43578714676538,mungbean
40,51,17,28.66086349,86.12194568,6.860602782000001,114.89098382354831,mungbean
27,56,20,29.2114218,87.11497805,6.41874299,120.76249418744547,mungbean
31,40,22,29.40889385,86.16063492,6.365513634,127.76444114666565,mungbean
38,36,21,28.02952623,84.8845732,6.5563729660000005,61.32782876437308,mungbean
6,37,17,28.08657178,80.35005927,6.760694227999999,69.13140062459772,mungbean
6,47,18,29.16174608,80.28038146,6.715276662999999,76.9209154521471,mungbean
24,44,17,29.8596912,80.03499648,6.666380512000001,117.39484785954083,mungbean
25,59,19,29.06631494,83.6869203,6.626629798,91.51692698541594,mungbean
32,56,21,27.38538997,88.66663953,6.702772465,146.82471967667644,mungbean
8,45,18,27.93034941,85.42058715,7.011030515,88.8151177052305,mungbean
19,39,17,29.2808618,81.8009244,6.890156495,93.53085665762254,mungbean
39,37,15,28.9973145,83.78911515,6.821747052,152.78305084409908,mungbean
33,37,19,27.92678579,86.5543196,7.183189922,89.70815082655723,mungbean
26,54,17,28.5474135,88.9570454,6.27258822,112.86478959695381,mungbean
21,51,15,29.36488409,89.1886954,6.679127482,108.28469224389275,mungbean
22,54,20,28.56149805,83.63802195,6.689825155,80.18858579183762,mungbean
29,45,16,28.43683487,87.91332682,6.583381939,88.31273810906934,mungbean
4,40,21,28.79728147,80.45744422,6.725551062,92.86176914082507,mungbean
10,37,22,28.7275267,89.12760359,7.069747813999999,147.71292934721527,mungbean
4,44,19,27.95639663,83.52706038,6.921993877999999,88.8394475169731,mungbean
20,45,17,28.17458662,83.69659318,6.770955317,65.66855758240044,mungbean
23,45,23,28.77653519,86.69133979,6.983130466,138.4407573478991,mungbean
25,48,21,28.438097,83.48991368,6.267684328,124.67988584623072,mungbean
56,79,15,29.48439992,63.19915325,7.454532137,199.21854796509288,blackgram
25,62,21,26.73433965,68.13999721,7.040056094,180.94665781353723,blackgram
42,61,22,26.27274407,62.28814857,7.418650668,192.82395844464705,blackgram
42,73,25,34.03679184,67.21113844,6.501869314,204.40269373230004,blackgram
44,58,18,28.03644051,65.06601664,6.814410927999999,201.54754747351598,blackgram
50,55,16,28.81460716,65.33538112,7.581442888,162.1019536416872,blackgram
35,72,21,34.03619494,64.28791388,7.741418772,179.8061734867445,blackgram
30,64,20,33.8642935,61.57072498,6.573531614,184.30438682039056,blackgram
27,64,21,32.84213012,68.68401492,7.543804222999999,206.08313320269696,blackgram
50,74,17,27.10053268,63.36085585,6.5408208,206.76867220772405,blackgram
39,73,24,25.65842532,61.18235808,7.22405917,189.1772572204077,blackgram
57,67,25,32.34744009,66.61452812,7.551364319,170.95427764469432,blackgram
52,63,19,29.58949031,68.32176769,6.928898659,182.4086128421502,blackgram
55,66,22,30.91219459,68.79427388,7.747775262999999,178.97042770009966,blackgram
51,56,18,28.12787838,64.2097765,6.706505915,195.25766425829417,blackgram
36,66,15,30.08545364,69.34811988,6.668238556,180.89184357385798,blackgram
59,55,19,31.74379487,62.51007687,7.332375138,187.96257495510085,blackgram
50,58,23,27.81326852,62.50460464,7.596802025,190.987032832686,blackgram
30,65,25,32.88733849,64.59457409,7.70650895,197.73360034229705,blackgram
20,62,18,29.36358721,64.98742947,7.366542647,160.75144347094468,blackgram
58,71,15,27.82592799,67.58618829999999,6.919243702,207.39623948357652,blackgram
25,71,24,28.49538735,60.44848407,7.187721817999999,210.87834055568632,blackgram
52,71,16,27.74274761,68.53997144,7.0758864720000005,198.81473362712137,blackgram
40,63,18,30.41588462,67.66323804,6.74441168,165.0405499242723,blackgram
20,60,25,27.3254209,69.09047809,6.726469087999999,157.97755843798413,blackgram
48,61,21,30.28496619,61.69295127,6.628264883,175.07811766931195,blackgram
49,68,22,28.56840626,61.53278622,7.127064207,166.8620995966541,blackgram
48,62,15,25.36586097,66.6379724,7.538631462000001,175.80269406744785,blackgram
32,66,17,34.9466155,65.26774011,7.162357641,192.47485453457332,blackgram
21,63,22,25.09737391,67.72837887,6.859409487000001,209.72536188541193,blackgram
20,72,19,32.47648301,64.34848735,7.397190844,175.81772067826208,blackgram
25,65,21,33.86351172,68.59232289,6.880245789,189.0175215349353,blackgram
41,78,21,25.19857725,60.37332688,6.581313137,195.35197192278486,blackgram
53,67,17,31.77681682,69.01852894,7.296972161,159.0431235020684,blackgram
39,60,21,34.89814946,63.59948557,6.97297656,171.60632545789866,blackgram
25,76,17,31.74105409,68.63525428,7.241148507,162.27059736486027,blackgram
21,78,19,27.16159076,66.76017239,6.92009048,191.35543258899517,blackgram
